date,rate,ret,log_ret,ma30,ma90,vol30,vol90,ret_z
2017-01-13,13331.497983303629,0.006075067195775441,0.006056688372554575,13389.66887952489,13240.73863691271,0.06343399263460058,0.06133318923863495,1.2963884982871594
2017-01-16,13366.499905606948,0.00262550557687935,0.002622064958039516,13384.54199859859,13243.34899952895,0.06394919003060717,0.06017249342098023,0.5752032694118617
2017-01-17,13329.03406963684,-0.002802965341315078,-0.0028069010047406806,13381.093180973392,13245.899365213514,0.061735446520052056,0.060220462983746254,-0.553578208101665
2017-01-18,13342.498124531134,0.0010101298281595117,0.00100961999033089,13379.759645381555,13247.63817596463,0.060941497480569845,0.05925601086805111,0.2331199508376224
2017-01-19,13373.003374578178,0.002286322228590709,0.0022837125708470296,13381.359602539753,13249.182669790047,0.05997433634118386,0.05907253980013448,0.4967139941430753
2017-01-20,13409.998118886382,0.0027663751568725026,0.0027625557833754755,13385.476246767763,13251.79371063473,0.059742206381434286,0.058722188972552714,0.5988014427044316
2017-01-23,13363.555762949138,-0.0034632634192420797,-0.003469274398412381,13386.678018718956,13254.083214163114,0.060117032911563804,0.05898789615470854,-0.7098368481723001
2017-01-24,13322.320431708224,-0.003085655642283469,-0.0030904260934967454,13386.505334984153,13255.807558712077,0.06082135176050214,0.05923205537423627,-0.6397669795802402
2017-01-25,13329.507586335289,0.000539482191852958,0.0005393367236514734,13387.060080479023,13257.89100415554,0.060750941861391725,0.05913422220561949,0.12673237047786795
2017-01-26,13379.130841121494,0.0037228122993138157,0.00371589978429121,13390.09768749674,13260.598038414139,0.06137602870897092,0.059421568395853414,0.8161296342515512
2017-01-27,13366.622975376837,-0.0009348787969255534,-0.0009353160686593753,13388.151706693885,13263.86424730588,0.053481210893914076,0.058851855303331854,-0.18699760517542507
2017-01-30,13333.37723424271,-0.002487220683591529,-0.0024903189554130734,13386.264313100179,13266.718410063542,0.05343416929739994,0.059030229559892934,-0.5380374673412153
2017-01-31,13355.239423523944,0.001639658797404131,0.001638316024511255,13384.842018185469,13270.332141971952,0.05364416978721416,0.05872790816718802,0.36339062970183894
2017-02-01,13367.93327154773,0.0009504770091524062,0.0009500255918979406,13381.473178697242,13275.153602961027,0.05126178154752356,0.05729242679672814,0.21334992808349623
2017-02-02,13352.498149518877,-0.0011546378722360195,-0.0011553049801058535,13378.723548834902,13279.65357002695,0.05088478310351095,0.057337649548369826,-0.2552194911105581
